ID,News,Label,translated_text
FAKE_1947,ജന്മഭൂമി എഡിഷനുമായി നിൽക്കുന്ന കെ സുരേന്ദ്രന്റെ ഈ ചിത്രം ഫോട്ടോഷോപ്പ് ചെയ്തതാണോ?,FALSE,"Is this the picture of Chemson, who stands up for the birthland?"
FAKE_1948,തിരുവനന്തപുരം: ലിംഗാവകാശ പ്രവര്ത്തക തൃപ്തി ദേശായിയുടെ ശബരിമല ദര്ശന ശ്രമത്തിന്റെ സൂത്രധാരന് ബിജെപി സംസ്ഥാന അധ്യക്ഷന് കെ സുരേന്ദ്രനാണെന്ന് ബിജെപി സംസ്ഥാന വൈസ് പ്രസിഡന്റ്.,FALSE,"For example, the president of the state of B.B.I.E. state of B.C.E., B.A., president of the state of B.C.E., said: ""There is no doubt that Jehovah's Witnesses are the only ones who have the right to decide for themselves what is right and what is wrong and what is wrong and what is wrong with what is wrong and what is wrong, and what is not what is wrong. """
FAKE_1949,കേരളീയരെ നാണംകെട്ടവരെന്ന് വിളിച്ച് അര്ണബ് ഗോസ്വാമി,HALF TRUE,"The deaf call them 'cause they're shy, and they're right there."
FAKE_1950,ഉദ്ധവ് താക്കറെയുടെ രാജിക്ക് പിന്നാലെ നൃത്തം ചെയ്ത് അര്ണബ് ഗോസ്വാമി,FALSE,I'm playing behind the king's throne and I'm going to take a dance.
FAKE_1951,അറസ്റ്റിന് ശേഷം അര്ണബ് ഗോസ്വാമിയെ പോലീസ് ക്രൂരമായി മര്ദ്ദിക്കുന്നതായി ചിത്രം,FALSE,"After the arrest, the police film of Arbobbbbos has been a cruel threat to the police."
FAKE_1952,"ആർട്ടിക്കിൾ 370 റദ്ദാക്കിയതിന് ശേഷം ""ആയിരക്കണക്കിന് ആളുകളെ കൊല്ലുക"" എന്നാണ് അർണബ് ഗോസ്വാമി പറഞ്ഞത്.",FALSE,"Abel Gorman said that after a period of 370 B.C.E., ""many thousands of people will be killed. """
FAKE_1953,ആക്രമണത്തിന് മുമ്പ് അർണബിന്റെ വീഡിയോ ചിത്രീകരിച്ചിരുന്നു,FALSE,"Before the attack, Abel's video was represented"
FAKE_1954,2023 ഏഷ്യന് ഗെയിംസില് സ്വര്ണം നേടി ജ്യോതി യാരജി,FALSE,2022 Asia games won a game.
FAKE_1955,"വജ്രവ്യാപാരി നിരാശയോടെ തെരുവുകളിൽ കല്ലുകൾ എറിഞ്ഞു, ആളുകൾ കല്ലുകൾ തിരയാൻ തുടങ്ങി",FALSE,They threw stones into the streets and people began looking for stones
FAKE_1956,നരേന്ദ്ര മോദി ഇന്ത്യയിലെ ആദ്യത്തെ ഒബിസി പ്രധാനമന്ത്രിയാണ്.,FALSE,It's the first of India's first prime minister.
FAKE_1957,"പീഡനത്തിനിരയായ പെണ്കുട്ടി വാഹനാപകടത്തില് മരിച്ച സംഭവത്തില് പ്രതികളായ അര്ബാസ്, ഫൈസല്, ഷഹബാസ് എന്നിവരെ വീഡിയോയില് കാണാം.",FALSE,"In the case of the victim of persecution, you will find a video on a video with a woman who died in a traffic accident."
FAKE_1958,ചെറുപ്പക്കാർ ആളുകളെ വിഷലിപ്തമാക്കുന്ന എന്തെങ്കിലും വിളകൾ കുത്തിവയ്ക്കുന്നു,FALSE,Young people put on something that poisons people
FAKE_1959,കാനഡയില് ആര് .എസ്.എസിനെ നിരോധിച്ചു,FALSE,U.S.R.R.R. was banned in Canada
FAKE_1960,ഭോപ്പാല്: മധ്യപ്രദേശില് മതത്തിന്റെ പേരില് വോട്ട് ചോദിക്കാനെത്തിയ ബി.ജെ.പി എം.എല്.എയെ നാട്ടുകാര് തല്ലിച്ചതച്ചെന്ന അവകാശവാദവുമായി വീഡിയോ വൈറലാകുന്നു.,FALSE,"To ask for a vote in central religion, B.B.I.E.L.A. is a video that claims to have beaten the local population."
FAKE_1961,രാജ്ഘട്ടില് മഹാത്മാഗാന്ധിക്ക് വിദേശ പ്രതിനിധികള് ആദരാഞ്ജലി അര്പ്പിച്ചപ്പോള് രഘുപതി രാഘവ് രാജാറാമില് നിന്ന് അല്ലാഹു എന്ന വാക്ക് നീക്കം ചെയ്തു.,FALSE,"In the royal era, God removed the word ""The King's wife"" from the royal court when she gave respect to foreign representatives."
FAKE_1962,ഹരിയാനയിലെ പാനിപ്പത്ത് ഹിന്ദു മത ഘോഷയാത്രയ്ക്കിടെ മുസ്ലീം യുവാവ് കാവിക്കൊടി തട്ടിയെടുത്തു,FALSE,A young man who had been taken by a Catholic priest on his way to the Catholic religion in São Paulo
FAKE_1963,ജി 20 ഉച്ചകോടിക്ക് മുന്നോടിയായുള്ള തയ്യാറെടുപ്പുകളാകാം ഡല് ഹിയിലെ മുസ് ലിംകളുടെ റാലി.,FALSE,"It may have been a 20 - hour - long preparation for a 20 - hour - long program of preparing for the Watchtower Study of the Watchtower Bible and Tract Society of New York, Inc., at the Kingdom Hall of Jehovah's Witnesses in Brooklyn, New York, U.S.A., and at the end of the 20th century C.E."
FAKE_1964,ജി 20 ഉച്ചകോടിക്ക് മുന്നോടിയായി പ്രധാനമന്ത്രി നരേന്ദ്ര മോദിക്കൊപ്പം ആഗോള നേതാക്കളുടെ റാങ്കിംഗ് കാണിക്കുന്ന പരസ്യബോർഡ് ബിജെപി സ്ഥാപിച്ചു,MOSTLY FALSE,G.A.L.I.E.L.L.L.D.'s press board set up by the international leaders of the world headquarters of Jehovah's Witnesses before 20th century B.C.E.
FAKE_1965,രാജസ്ഥാനിൽ ബൈക്കിൽ നിന്ന് ഹിന്ദു ദൈവത്തിന്റെ സ്റ്റിക്കർ നീക്കം ചെയ്യാൻ വാഹന ഉടമയോട് ട്രാഫിക് പോലീസ് ആവശ്യപ്പെട്ടു.,FALSE,The police asked the owner of the car to remove the Hindu gods from his palace.
FAKE_1966,കവി നസ്രുള് ഇസ്ലാം മഹാഭാരതം എഴുതിയെന്ന് മമത ബാനര്ജി,FALSE,The poet S.H.I.E.L.R.L.D. wrote that the poet S.D.'s great Islam.
FAKE_1967,ചന്ദ്രയാൻ ചന്ദ്രനിൽ ഇറങ്ങുന്നതിന്റെ ദൃശ്യങ്ങൾ നാസ പുറത്തുവിട്ടു; അശോക സ്തംഭം ചന്ദ്രോപരിതലത്തിൽ മുദ്രണം ചെയ്യും,FALSE,"And the stars of the moon shall come down out of the moon, and shall be sealed upon the top of the moon, and upon the top of the moon."
FAKE_1968,1966 ല് മിസോറാമില് ബോംബിട്ട വ്യോമസേനയുടെ വിമാനം പറത്തിയത് രാജേഷ് പൈലറ്റാണ്.,FALSE,It's the royal pilot who drew the flight of the FAIO bomb bomb in 1966.
FAKE_1969,ദർഭംഗയിൽ എയിംസ് തുറന്നു,FALSE,I've been told that I'm going to have to go to school.
FAKE_1970,സുദര്ശന് ന്യൂസ് റസിഡന്റ് എഡിറ്റര് മുകേഷ് കുമാറിനെ ഗുണ്ടകള് തട്ടിക്കൊണ്ടുപോയി,FALSE,"It's a good thing to do. It's a good thing to do, but I don't think it's a good thing to do, but it's a good thing to do."
FAKE_1971,തമിഴ്നാട് ബിജെപി അധ്യക്ഷൻ കെ അണ്ണാമലൈ തോക്ക് അക്രമത്തെ പ്രോത്സാഹിപ്പിക്കുന്നു,FALSE,"During the course of the 19th century, the Governing Body of Jehovah's Witnesses of Jehovah's Witnesses in Brooklyn, New York, U.S.A."
FAKE_1972,ഹൈദരാബാദിനും ബംഗാളിനുമിടയിൽ ഓടുന്ന ട്രെയിൻ മുസ്ലീം എക്സ്പ്രസാക്കി മാറ്റിയതായി വീഡിയോയിൽ കാണാം,FALSE,I'll see you on the video.
FAKE_1973,ഡല് ഹിയില് പൊതുമരാമത്ത് വകുപ്പ് ജീവനക്കാരന്റെ വീട്ടിലെ പൈപ്പില് നിന്ന് 13 കോടി രൂപ കണ്ടെടുത്തു,MOSTLY FALSE,The general general General Kotretor found 13 million rupees from the house of the living man in the home of the living.
FAKE_1974,ഫ്രാന് സ് കലാപത്തിനിടെ സ് കൂളില് അധ്യാപകന് നേരെ തോക്ക് ചൂണ്ടി കൗമാരക്കാരന്,FALSE,"At school, the teacher pointed to the gun while he was at school"
FAKE_1975,മൻമോഹൻ സിംഗ് പ്രധാനമന്ത്രിയായിരിക്കെ ഒരു തവണ പോലും വടക്കുകിഴക്കൻ സംസ്ഥാനങ്ങൾ സന്ദർശിക്കുകയോ പ്രസ്താവന നടത്തുകയോ ചെയ്തിട്ടില്ല.,FALSE,He didn't even visit or report to the northern state of North America once or twice as a prime minister.
FAKE_1976,നഗ്നയായി പ്രതിഷേധിക്കുന്ന മണിപ്പൂര് സ്വദേശിനി,FALSE,It's a naked man who's in the country who's a naked man.
FAKE_1977,മെയ് നാലിന് രണ്ട് കുക്കി സ്ത്രീകളെ നഗ്നരാക്കി കൊലപ്പെടുത്തിയ കേസിൽ രണ്ട് ആർഎസ്എസ് യൂണിഫോം ധരിച്ച രണ്ട് പുരുഷന്മാർ പ്രതി,FALSE,"Two men dressed in RSSS for murder, killing two women naked on May."
