ID,News,Label
FAKE_2099,ഓപ്രയിലെ ഗേൾസ് സ്കൂളിനെ കുട്ടികളെ ലൈംഗികക്കടത്തിന് ആഞ്ജലീന ജോളി തുറന്നുകാട്ടി,FALSE
FAKE_2100,"യുഎസ് നീതിന്യായ വകുപ്പ് അന്താരാഷ്ട്ര ബാല ലൈംഗികക്കടത്ത് അതിന്റെ ""ഉയർന്ന ശ്രദ്ധ അർഹിക്കുന്ന കുറ്റകൃത്യങ്ങളുടെ പട്ടികയിൽ"" നിന്ന് നീക്കം ചെയ്തു.",FALSE
FAKE_2101,"ചൈന അമേരിക്കയിലേക്ക് ഫെന്റാനൈല് അയക്കുന്നത് പ്രതിവര് ഷം 80,000 അമേരിക്കക്കാരെയാണ്.",HALF TRUE
FAKE_2102,"എനിക്ക് നിങ്ങളോടൊപ്പം (ആർ) പിതാവിനൊപ്പം ഒറ്റയ്ക്ക് പ്രവർത്തിക്കാൻ കഴിയും എന്ന് ജെയിംസ് ബൈഡൻ ഹണ്ടർ ബൈഡന് അയച്ച ടെക്സ്റ്റ് സന്ദേശം കാണിക്കുന്നത് ജോ ബൈഡൻ ഹണ്ടർ ബൈഡനുമായി ""ബിസിനസ്സിൽ ഏർപ്പെട്ടിരുന്നു"" എന്നാണ്.",FALSE
FAKE_2103, യുഎസ് വാഹന വ്യവസായത്തെ രക്ഷിച്ചുവെന്ന ഡൊണാൾഡ് ട്രംപിന്റെ ആവർത്തിച്ചുള്ള നുണ,FALSE
FAKE_2104,"ആറ് ദശലക്ഷം അല്ലെങ്കിൽ 7 ദശലക്ഷം ആളുകൾ ""നിയമവിരുദ്ധമായി ബൈഡന്റെ കീഴിൽ വന്നു.""",MOSTLY FALSE
FAKE_2105,"90 കളുടെ മധ്യം മുതൽ, ഈ രാജ്യം തുടർച്ചയായ പരിഹാരവും ഓമ്നിബസ് ചെലവിടൽ ബില്ലും (കൾ) കൊണ്ട് ഭരിക്കപ്പെടുന്നു. ... അതുകൊണ്ടാണ് നമ്മള് 33 ട്രില്യണ് ഡോളര് കടക്കെണിയിലായത്.",HALF TRUE
FAKE_2106,മൂന്ന് മിനിറ്റ് മുമ്പ് പുതിയ തെളിവുകൾ പുറത്തുവന്നതോടെ എല്ലാം നഷ്ടപ്പെട്ട് ട്രംപ് കരയുന്നു.,FALSE
FAKE_2107,"പകർച്ചവ്യാധി ആരംഭിക്കുന്നതിന് മുമ്പ് 2019 ൽ തന്റെ കമ്പനി 100,000 ഡോസ് കോവിഡ് -19 വാക്സിനുകൾ ഉത്പാദിപ്പിച്ചതായി വേൾഡ് ഇക്കണോമിക് ഫോറത്തിൽ മോഡേണ സിഇഒ സ്റ്റെഫെയ്ൻ ബാൻസെൽ സമ്മതിച്ചു.",FALSE
FAKE_2108,ഇന്റർനെറ്റിന് മികച്ച വിശ്രമം നൽകണമെന്ന് വേൾഡ് ഇക്കണോമിക് ഫോറം ട്വീറ്റ് ചെയ്തു.,FALSE
FAKE_2109,ഗ്രേറ്റ് റീസെറ്റിന്റെ ഭാഗമായി ഇന്റർനെറ്റ് പരിഷ്കരിക്കണമെന്ന് ആവശ്യപ്പെട്ട് വേൾഡ് ഇക്കണോമിക് ഫോറം (ഡബ്ല്യുഇഎഫ്) പ്രസിദ്ധീകരിച്ച ഒരു ട്വീറ്റ് കാണിക്കുന്നു.,FALSE
FAKE_2110,സംഘടിത പകർച്ചവ്യാധികൾ മൂലം കോടിക്കണക്കിന് ആളുകൾ മരിക്കുമെന്ന് വേൾഡ് ഇക്കണോമിക് ഫോറം സ്ഥാപകൻ ക്ലൗസ് ഷ്വാബ് എഴുതി.,FALSE
FAKE_2111,"ഒബാമ-ബൈഡൻ ഭരണകൂടത്തിന് കീഴിൽ, ഫ്ലോറിഡ സംസ്ഥാനത്ത് ഞങ്ങൾ നൂറുകണക്കിന് ദശലക്ഷം ഡോളർ നിക്ഷേപിച്ച് മരം കൊണ്ടുള്ള വൈദ്യുതി തൂണുകൾക്ക് പകരം സ്റ്റീൽ തൂണുകൾ സ്ഥാപിച്ചു.",FALSE
FAKE_2112,2024 ല് ഒബാമയെ തോല്പ്പിക്കുമെന്ന് മുന് പ്രസിഡന്റ് ഡൊണാള്ഡ് ട്രംപ്.,FALSE
FAKE_2113,ഒബാമ പാചകക്കാരന് മുങ്ങിമരിച്ചപ്പോള് നഗ്നനായി; ഒബാമ എവിടെയാണെന്ന് ഉദ്യോഗസ്ഥർ നുണ പറഞ്ഞു,FALSE
FAKE_2114,സെനറ്റർ കെന്നഡി ഒബാമയിൽ നിന്ന് സിൻക്ലെയറിന് അയച്ച സന്ദേശങ്ങൾ വായിച്ചു,FALSE
FAKE_2115,സെനറ്റര് കെന്നഡി തന്റെ സ്വവര്ഗാനുരാഗിയായ കാമുകനോട് ബരാക് ഒബാമയുടെ വാക്കുകള് വായിക്കുന്നത് വീഡിയോയില് കാണാം.,FALSE
FAKE_2116,ബരാക് ഒബാമയുടെ അന്തരിച്ച ഷെഫിന്റെ ഭാര്യ ഒബാമ കുടുംബത്തെ തുറന്നുകാട്ടുന്നു.,FALSE
FAKE_2117,ബരാക് ഒബാമയുടെ 'മറഞ്ഞിരിക്കുന്ന സ്വവര്ഗാനുരാഗ രഹസ്യ'ത്തിന് മിഷേല് ഒബാമ ഒടുവില് മറുപടി നല്കി,FALSE
FAKE_2118,ജെഫ്രി എപ്സ്റ്റീന്റെ ഇടനിലക്കാരനായി ബരാക് ഒബാമയെ അടുത്തിടെ ബ്ലൂംബെർഗ് റിപ്പോർട്ട് അവകാശപ്പെടുന്നു,FALSE
FAKE_2119,ബരാക് ഒബാമയുടെ 'പേഴ്സണല് കൊറോണര്' കുടുംബത്തിന്റെ ഷെഫിന്റെ പോസ്റ്റ്മോര്ട്ടം നടത്തും,FALSE
FAKE_2120,"പശ്ചാത്തല പരിശോധനാ ഡാറ്റാബേസിൽ നിന്ന് 500,000 പീഡോഫൈലുകളെ പ്രസിഡന്റ് ഒബാമ പുറത്തിറക്കി",FALSE
FAKE_2121,ബാർബി പ്രമോഷനായി ഒബാമയും ബൈഡനും പിങ്ക് സ്യൂട്ടുകൾ ധരിച്ചു,FALSE
FAKE_2122,"ക്ലിന്റൺ, ബുഷ്, ഒബാമ, ബൈഡൻ, പെൻസ് എന്നിവരെല്ലാം രഹസ്യ രേഖകൾ എടുത്തു.",PARTLY FALSE
FAKE_2123,കുടുംബ വേർപിരിയൽ നയം യഥാർത്ഥത്തിൽ ആരംഭിച്ചത് ഒബാമ ഭരണകാലത്താണ്.,FALSE
FAKE_2124,ബരാക് ഒബാമ കെനിയയിലേക്ക് താമസം മാറ്റി,FALSE
FAKE_2125,ലയണല് മെസ്സിയെ പുകഴ്ത്തി ബരാക് ഒബാമ,FALSE
FAKE_2126,വാഷിംഗ്ടണ്: നരേന്ദ്ര മോദി വീണ്ടും അധികാരത്തിലെത്തിയാല് ഇന്ത്യ പാപ്പരാകുമെന്ന് മുന് അമേരിക്കന് പ്രസിഡന്റ് ബരാക് ഒബാമ.,FALSE
FAKE_2127,2022 ലെ പൊതുതെരഞ്ഞെടുപ്പിന് മുന്നോടിയായി കെനിയയിലെ ജനങ്ങളെ അഭിസംബോധന ചെയ്ത് ബരാക് ഒബാമ.,FALSE
FAKE_2128,മരിജുവാന ഉപയോഗം കാരണം ബരാക് ഒബാമയുടെ കോളേജ് വിളിപ്പേര് 'ബരാക് ഒഗഞ്ച' എന്നായിരുന്നു,FALSE
FAKE_2129,മുത്തശ്ശിയുടെ ശവസംസ്കാരത്തിനായി ഒബാമ കെനിയയിലെത്തി,FALSE
FAKE_2130,അമേരിക്കന് പ്രസിഡന്റ് ഡൊണാള്ഡ് ട്രംപിന്റെ ട്വിറ്റര് നിരോധനത്തെ കുറിച്ച് ബരാക് ഒബാമ ട്വീറ്റ് ചെയ്തു.,FALSE
FAKE_2131,"ഫ്രാൻസിസ് മാർപാപ്പ, ബരാക് ഒബാമ, ജോ ബൈഡൻ, കമല ഹാരിസ് എന്നിവർ സാത്താനെ ആരാധിക്കുന്നു.",FALSE
FAKE_2132,"അതിർത്തിയിലെ കുടിയേറ്റ കുടുംബ വേർപിരിയലിനെക്കുറിച്ച് പറയുന്നു, ""ഒബാമ ഭരണകൂടത്തിന്റെ അതേ നയം ഞങ്ങൾക്കുണ്ടായിരുന്നു.""",FALSE
FAKE_2133,തന്റെ പിൻഗാമിക്കെതിരെ സംസാരിക്കുന്ന ആദ്യത്തെ മുൻ പ്രസിഡന്റാണ് മുൻ പ്രസിഡന്റ് ബരാക് ഒബാമ.,FALSE
FAKE_2134,ഇസ്ലാമിക് സ്റ്റേറ്റ് തലവന് അബൂബക്കര് അല് ബാഗ്ദാദി ഒബാമ ഭരണകാലത്ത് അമേരിക്കന് ജയിലില് നിന്ന് മോചിതനായി.,MOSTLY FALSE
FAKE_2135,യുഎസിനെ പ്രതിരോധിക്കുമെന്ന പ്രതിജ്ഞ നീക്കം ചെയ്യുന്നതിനായി പ്രസിഡന്റ് ഒബാമ പൗരന്മാരോടുള്ള പ്രതിജ്ഞ മാറ്റി.,MOSTLY FALSE
FAKE_2136,ഗായിക വിറ്റ്നി ഹ്യൂസ്റ്റണിന്റെ നിര്യാണത്തില് അനുശോചനം രേഖപ്പെടുത്തി പ്രസിഡന്റ് ഒബാമ പതാകകള് ഉയര്ത്താന് ഉത്തരവിട്ടെങ്കിലും മുന് പ്രഥമ വനിത നാൻസി റീഗന് ആ ബഹുമതി നല്കിയില്ല.,FALSE
FAKE_2137,"ക്രിമിയയെ ""പ്രസിഡന്റ് ഒബാമയിൽ നിന്ന് എടുത്തുമാറ്റി. ... റഷ്യ ജി-8 എന്ന സംഘടനയില് നിന്ന് പുറത്തുപോകണമെന്ന് അദ്ദേഹം ആഗ്രഹിച്ചു. അതായിരുന്നു അദ്ദേഹത്തിന്റെ ദൃഢനിശ്ചയം.""",MOSTLY FALSE
FAKE_2138,കെ-12 ക്ലാസുകളിലെ കുട്ടികള്ക്കായി രാജ്യവ്യാപകമായി മുസ്ലിം ഔട്ട്റീച്ച് പ്രോഗ്രാം പ്രസിഡന്റ് ഒബാമ പ്രഖ്യാപിച്ചു.,FALSE
FAKE_2139,പിസ്റ്റളും ബ്ലാക്ക് പാന്തര് യൂണിഫോമുമായി ബരാക് ഒബാമ പോസ് ചെയ്തു,FALSE
FAKE_2140,കെട്ടിടത്തിന് കേടുപാടുകൾ വരുത്തിയതിന് പ്രസിഡന്റ് ഒബാമയെ വാഷിംഗ്ടൺ ഡിസിയിലെ മാളികയിൽ നിന്ന് പുറത്താക്കി.,FALSE
FAKE_2141,"ഒബാമ/ബൈഡന് ഭരണകാലത്ത് 18,000 പേര്ക്ക് ദയാഹര്ജി നല്കി.",FALSE
FAKE_2142,ബരാക് ഒബാമ ഒരു സ്വവര്ഗാനുരാഗിയാണെന്ന് നടന് സില്വെസ്റ്റര് സ്റ്റാലോണ് പറഞ്ഞു.,FALSE
FAKE_2143,അനധികൃത വിദേശികളെ വോട്ടുചെയ്യാൻ പ്രസിഡന്റ് ഒബാമ പ്രോത്സാഹിപ്പിക്കുകയും അങ്ങനെ ചെയ്താൽ പ്രത്യാഘാതങ്ങളുണ്ടാകില്ലെന്നും പറഞ്ഞു.,FALSE
FAKE_2144,"പ്രസിഡന്റ് ബരാക് ഒബാമയുടെ നോമിനികൾ 60 വോട്ടുകളുടെ മാനദണ്ഡം പാലിച്ചുവെന്ന് അദ്ദേഹം പറഞ്ഞു, ""പ്രസിഡന്റ് ഒബാമയുടെ തിരഞ്ഞെടുപ്പുകളായ എലേന കാഗനും സോണിയ സോട്ടോമേയറും ഈ മാനദണ്ഡം പാലിച്ചു.""",HALF TRUE
